"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Location_Canberra","Location_Adelaide","Location_Melbourne","Location_Sydney","Season_fall","Season_spring","Season_winter","Season_summer","WindGustDir_NNW","WindGustDir_SW","WindGustDir_SSW","WindGustDir_N","WindGustDir_WNW","WindGustDir_WSW","WindGustDir_ENE","WindGustDir_SE","WindGustDir_ESE","WindGustDir_W","WindGustDir_S","WindGustDir_NW","WindGustDir_NE","WindGustDir_E","WindGustDir_SSE","WindGustDir_NNE","WindDir9am_SE","WindDir9am_S","WindDir9am_N","WindDir9am_NE","WindDir9am_NW","WindDir9am_ESE","WindDir9am_SW","WindDir9am_W","WindDir9am_WSW","WindDir9am_SSW","WindDir9am_NNE","WindDir9am_WNW","WindDir9am_E","WindDir9am_NNW","WindDir9am_SSE","WindDir9am_ENE","WindDir3pm_NW","WindDir3pm_SW","WindDir3pm_SSE","WindDir3pm_WSW","WindDir3pm_N","WindDir3pm_WNW","WindDir3pm_ESE","WindDir3pm_SE","WindDir3pm_W","WindDir3pm_S","WindDir3pm_NNW","WindDir3pm_SSW","WindDir3pm_NNE","WindDir3pm_ENE","WindDir3pm_E","WindDir3pm_NE"
"736",11.3,21.7,3.4,8.2,5.6,41,"SE","NE",11,11,67,52,1020.4,1019.1,8,3,12.4,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"737",13.8,22,0.2,4.8,6,59,"NNW","WNW",31,17,62,32,1006.8,1005.9,7,1,17.4,21.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"738",13.2,29.7,0,8,7.6,31,"SW","WSW",4,15,62,40,1022.6,1019.8,8,8,18.7,27.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"739",-2.7,15.9,0,5.7,6.8,22,"N","NNW",7,13,90,43,1033.8,1030.7,0,1,4,15.1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"740",10.8,17.3,0,1.2,5.5,31,"WNW","SW",20,13,65,50,1029.8,1026.9,7,7,12,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741",13.7,17.6,0,4.8,2.6,39,"WNW","S",15,24,58,80,1015.3,1018,7,8,17.3,15.1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"742",13.1,31.7,0,8,7.6,35,"W","WNW",6,15,64,28,1020.1,1016,4,3,19.2,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"743",9.6,15.2,8.4,5.7,6.2,50,"NW","WSW",20,28,75,58,1013.1,1016.3,8,7,11.7,13.7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"744",5.8,13.6,8.4,3.2,7.2,39,"WSW","SSE",9,26,83,39,1030.6,1029.9,7,4,7.9,12.6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"745",-1.8,14,0.2,2.4,9.3,13,"SE","S",9,4,89,30,1036.2,1034.1,0,1,3.6,13.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"746",14.2,31.5,0,7,11.8,28,"NNE","ENE",9,7,72,28,1018.8,1015.4,1,1,16.6,30.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"747",18.7,22.6,0,5.7,8.6,31,"NW","N",9,13,41,81,1012.3,1011.2,7,4,21.3,18.3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"748",15.2,26.5,0,8,8.6,43,"S","SSW",15,11,57,31,1015,1014.3,8,5,18.8,24.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"749",14,22.7,0,5.7,8,35,"SW","WSW",13,20,60,43,1023.7,1021.9,3,6,16.8,21.8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"750",9.7,28.5,0,2.4,8.6,41,"SSW","E",7,17,66,47,1023.5,1020.8,7,7,19.2,25.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"751",10.7,22.5,0,5.2,6.6,43,"N","S",31,19,40,47,1015.1,1014.3,6,7,18.5,18.9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"752",18.8,26.4,0.2,2.4,7.6,35,"SW","WSW",9,13,53,81,1014.2,1011.8,1,8,23.9,19.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"753",8.9,16.7,3.2,1,6.1,67,"W","WSW",31,33,65,55,1013.7,1014.9,6,7,12.8,12.9,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"754",7.7,20.9,0,3.6,10.4,37,"NE","NNW",13,19,36,25,1035.6,1032.2,1,8,16.3,20.7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"755",13.2,23.1,0,8,6,33,"S","SW",4,13,75,60,1011.9,1011.3,7,5,17.7,19.7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756",5.9,19.9,0,2,9.8,24,"NNE","W",9,11,43,28,1021.6,1017.4,3,2,13.8,18.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"757",12.1,28.8,0,2.4,8.6,48,"NW","W",13,28,41,17,1008.1,1005.5,5,6,21.8,28.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"758",0.4,15.5,0,1,4.7,13,"N","NNW",6,9,97,70,1026.7,1023.5,5,7,4,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"759",12.5,23.3,0,4.2,7.6,31,"ESE","NE",15,6,40,26,1018.6,1015.5,1,7,16.1,21.9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"760",8.8,17.8,31.2,5.7,8.6,33,"N","NW",4,17,93,63,1019.8,1017.2,5,1,11.3,16.3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761",-2.4,11.2,0.2,8,7.6,26,"SW","NW",13,19,99,55,1018.4,1015.8,8,8,1.7,10.6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",-2.8,13.4,0,2.8,9,26,"S","NNW",7,13,84,49,1024.4,1020.5,2,2,4.4,12.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"763",10,20.2,0.2,2.4,7.6,26,"NE","W",7,15,79,53,1023.2,1020.9,7,7,14.2,19.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"764",7.1,16.1,0,0.8,2.7,17,"NNE","WNW",11,4,86,58,1032.5,1029.7,7,7,8.6,15.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"765",28.9,42.8,0,36,10.3,57,"NE","WNW",11,28,24,14,1008.7,1004.2,7,7,35.5,40.1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"766",9.9,18.7,3.4,4.4,7.1,44,"SW","S",26,26,54,48,1024,1025.2,5,6,14.8,16.5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"767",13.8,19,0,4.4,2.8,67,"N","N",30,28,60,67,1010.6,1006.1,5,1,16.9,18,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"768",-2.9,10.8,0.2,1.8,9,43,"SSE","ESE",17,17,70,38,1027,1025.4,1,1,4.4,10.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"769",6.6,18.3,0,2,9.5,31,"W","NNW",24,4,78,44,1026.7,1024,7,6,8.3,17.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"770",10.8,12.5,0.4,5.4,0.2,33,"WSW","S",7,11,79,74,1012.2,1010.3,8,8,11,11.3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"771",11.6,19.1,1.6,15,2.6,39,"SSW","WSW",11,20,74,45,1014.3,1013.9,7,7,14.4,17.9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"772",8.8,18.2,4.4,3.6,8.7,52,"W","S",17,26,72,57,1021.8,1021.7,3,2,13.2,16.7,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"773",14.3,27.8,0,4.8,13.2,39,"SE","SSW",11,19,63,36,1021.3,1018.5,2,1,18.9,26.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"774",6.6,11.3,0,2,0,91,"N","N",22,46,68,53,1023.2,1018.5,7,8,8.4,10.3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"775",7.9,14.9,8.6,1.2,6.6,59,"W","NW",19,17,68,63,1016.2,1016.4,8,6,10.9,14,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776",14.2,22.7,3.8,2.4,7,22,"W","E",9,15,73,62,1024.5,1021.6,3,3,19,22.2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"777",4.5,17.4,0,4.2,5.7,59,"SSE","SSW",7,13,87,73,1008.9,1007.1,7,8,10.6,11.4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"778",9.2,19.5,0,1.6,5.6,26,"N","N",2,17,83,48,1018.3,1014.2,6,1,12.9,19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"779",17.9,36.7,0,7.4,12.7,26,"NNW","W",7,13,27,15,1011.5,1009.9,8,6,24.6,36.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"780",9.3,28.3,0.4,2.4,5.7,26,"ENE","E",2,7,82,36,1023.4,1020.2,5,3,15.4,27.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"781",6,19,0,2.8,3.5,44,"SSE","ENE",7,20,79,60,1034.1,1030.7,8,7,12.2,17.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"782",-0.1,18.5,0,4.2,6.8,28,"S","NW",6,15,80,44,1022.2,1016.7,7,5,8.6,17.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783",19.1,27,0,8.4,7.5,59,"W","E",9,19,72,57,1018.1,1016.5,6,5,21.4,26.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"784",13,22.1,0,2,4.3,31,"W","ENE",22,22,77,69,1030.2,1027.5,5,6,15.2,20.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"785",4.8,14.7,0.2,2.6,9.6,54,"NW","WNW",17,28,72,43,1012.8,1009.8,3,6,9.9,12.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"786",-0.7,20,0,2.8,6.7,41,"WSW","NW",2,24,78,43,1027.6,1024.8,5,6,9,18,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787",12.1,24.1,0,7.4,10.2,46,"ESE","NNE",9,13,64,46,1025.2,1021.4,7,1,15.4,22.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"788",8.8,16.1,0,8,5.7,69,"NNW","NNW",30,28,84,70,1016.2,1016.4,8,7,11.6,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"789",17.7,25.5,7.4,4.8,6.8,56,"SE","ESE",30,30,63,56,1021.6,1020.4,7,6,23.1,24.8,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"790",10.9,16.2,0,0.8,0.1,22,"NE","N",6,11,77,60,1027.4,1024.1,3,8,13.7,15.6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"791",12.8,28.8,0,4.6,8.7,33,"SE","WNW",7,13,81,38,1019.2,1014.5,4,4,17,27.7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"792",11.8,15.9,1.6,4.6,8.7,46,"WSW","NW",17,24,48,44,1012.6,1011.7,1,2,13.2,15.6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793",16,25,0,6.4,13.9,41,"ENE","S",6,28,71,57,1013.9,1014.5,2,5,19.3,23,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"794",-5.5,9.4,0,2,2.8,15,"N","WSW",2,7,97,63,1035,1030.3,8,4,1,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"795",3.7,17.9,0,8,8.6,26,"SW","NNW",7,11,74,47,1031.3,1027.2,8,4,10.8,16.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"796",9.6,16,19,1.8,5.8,44,"SW","S",17,22,89,52,1033.1,1031.4,4,2,11,15.3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"797",10.6,22.8,0,3.6,10.7,33,"NNE","NW",11,19,39,26,1032.2,1028.7,7,7,17.4,22.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798",16.2,37,0,5.7,6.8,70,"NW","WNW",4,39,29,15,1012.9,1007.6,6,1,26,36.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"799",13.2,20.5,3.2,7,8.9,43,"SSE","SE",24,20,52,38,1031.2,1031.8,2,7,16.2,19.6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"800",9,16,0.8,1.6,7.4,59,"N","N",17,26,87,53,1016.7,1013,2,7,9.2,14.8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"801",0.5,24,0,2.4,5.7,39,"N","NW",4,28,68,26,1016.1,1010.6,8,8,10.8,23.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802",8.8,14.1,0,0.8,0.1,20,"NW","NW",11,9,64,63,1031.9,1030.3,7,7,11.7,13.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803",16.2,34.8,0,4.2,5.7,24,"SSW","SW",7,15,52,25,1019.7,1016.1,1,1,22.8,34,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804",15.4,21.2,0,3.8,7.1,41,"N","NE",9,24,69,67,1029.7,1024.8,7,5,18.7,20.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"805",26.2,34.7,0,11.8,10.9,48,"S","SE",19,19,55,44,1011.3,1009.3,1,1,29.6,33.9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"806",12.7,21.8,10.6,6.8,7.1,48,"SW","SSW",13,31,72,59,1001.7,1004.2,7,5,16.2,20.5,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"807",14.4,32.4,0,4.2,8.6,26,"N","W",7,15,39,31,1016.2,1014,3,1,21.5,30.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"808",4.9,17.3,0,2.4,8.6,24,"NE","NW",7,11,67,46,1021.2,1017.8,7,3,11.2,17.2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809",3.8,13.8,0,3.4,9,44,"NNW","NW",19,26,80,58,1025.6,1024,2,1,8.6,12.7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810",11.9,17.9,0,4.6,7.7,33,"WSW","S",9,24,53,44,1025.5,1024.2,0,0,13.6,16.6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
