"","Date","Season","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"1460",2011-09-11,"spring","Sydney",10.2,20.4,0.2,4.4,10.2,"SW",50,"WSW","SW",28,19,47,32,1013,1011,7,6,14.5,17.9,0,0
"1461",2011-12-04,"summer","Adelaide",11.9,22.9,0,5.7,13.5,"SE",41,"SE","ESE",13,20,41,25,1023.7,1020.1,0,1,15.8,22.3,0,0
"1462",2016-12-30,"summer","Adelaide",17.9,24.3,0.2,2.4,6.8,"WSW",33,"W","SW",15,11,75,64,1005.5,1006.1,5,6,19.1,22.6,0,0
"1463",2016-05-04,"fall","Melbourne",9.8,18.2,0.2,3.6,7.1,"NNW",33,"NNW","NW",11,13,63,43,1015.6,1014.4,1,7,12.6,16.9,0,0
"1464",2013-12-17,"summer","Sydney",18.7,26,0.2,3.6,11.9,"NE",44,"NNE","ENE",9,30,60,52,1021.8,1019.5,6,1,22.5,24.7,0,0
"1466",2008-12-17,"summer","Adelaide",18,29.3,0,5.6,8.7,"WSW",24,"NE","WSW",9,9,51,36,1009.7,1005.6,6,7,22.3,27.9,0,0
"1467",2010-08-17,"winter","Adelaide",4.8,16.3,0,2,4.5,"N",44,"NE","NNE",17,19,47,43,1020.2,1013.3,7,5,11.1,15.2,0,1
"1468",2012-04-01,"fall","Sydney",16.2,25.4,0,5.6,8.1,"WSW",39,"WNW","E",9,17,67,59,1018.3,1015,7,7,21,23.7,0,0
"1469",2013-01-11,"summer","Canberra",11.4,35.7,0,7.4,7.6,"NW",48,"NW","WNW",7,30,70,11,1009,1005,4,7,19.5,34.5,0,0
"1471",2010-09-22,"spring","Melbourne",9.8,16.6,0,0.8,1.2,"SSE",33,"S","SSE",13,19,64,53,1028.2,1026.4,7,7,12.9,14.7,0,0
"1473",2011-11-28,"spring","Melbourne",15.2,28.9,39.2,3,3.3,"WSW",46,"NNE","S",9,9,78,54,1014.7,1011.7,7,7,18.4,25.5,1,0
"1474",2010-05-30,"fall","Canberra",8.9,12.4,20.8,2.8,0,"SSE",41,"NNW","WNW",13,11,96,95,1003.6,1001.5,8,8,9.3,9.9,1,1
"1475",2012-06-16,"winter","Canberra",1.3,9.4,0,2.4,0.5,"NW",26,"SSW","NNW",6,9,95,83,1018.3,1014.5,8,8,6.2,9.3,0,0
"1476",2014-05-04,"fall","Adelaide",5.9,16.8,0,2.4,5.7,"W",26,"NE","WSW",7,11,62,52,1017.9,1016.7,7,7,11.6,16,0,0
"1477",2012-09-15,"spring","Canberra",-3.9,17.6,0,5.7,8.5,"S",33,"SSW","N",11,13,60,34,1025.7,1022.9,1,1,9.8,16.8,0,0
"1478",2013-04-20,"fall","Adelaide",9.1,21.8,0,5.7,9.7,"NNE",33,"NE","ENE",17,9,38,22,1021.3,1015.9,5,8,14.4,20.4,1,1
"1479",2017-05-04,"fall","Melbourne",5.8,16.9,0,1.8,9.7,"SSW",19,"NNE","SSW",6,11,76,57,1032.2,1029.5,1,1,9.1,15.5,0,0
"1480",2016-10-24,"spring","Melbourne",9.4,17.1,0.4,2.4,7.9,"SSW",26,"SSW","SSW",6,11,66,58,1023,1019.3,7,7,11.7,14.9,0,0
"1481",2013-01-16,"summer","Melbourne",14.9,25.5,0,9.4,13.2,"SSE",37,"SSW","SSE",9,19,64,51,1016.2,1014.1,4,1,18.8,24.1,0,0
"1482",2011-06-28,"winter","Sydney",9,16.6,0,2.6,0.7,"SSE",43,"W","S",20,13,86,62,1034.2,1032.6,8,4,10.7,16.3,0,1
"1483",2016-01-22,"summer","Adelaide",21.5,29.9,8,5.7,5.7,"WSW",61,"N","ESE",9,9,77,93,1008.9,1008.7,8,8,24.5,20.4,1,1
"1484",2016-05-19,"fall","Melbourne",14.6,18.4,0,4.8,2.7,"NW",39,"N","NNW",15,19,66,66,1014,1012,7,8,15.1,17.2,0,1
"1485",2012-11-11,"spring","Adelaide",15.8,33.7,0,2.4,7.6,"N",46,"NE","N",22,22,12,5,1019.3,1013.4,4,5,24.8,32.6,0,0
"1487",2012-05-24,"fall","Melbourne",10.9,15.7,0,6,2.4,"N",35,"WSW","SSE",9,15,53,65,1016.1,1014.5,3,7,11.8,14.7,0,1
"1488",2011-02-02,"summer","Canberra",22.2,34.5,0,10.8,8.3,"N",63,"NNW","WNW",9,17,73,38,1015.5,1012.3,7,5,25.7,33.6,0,1
"1489",2016-03-08,"fall","Canberra",14.5,32.7,0,8,7.6,"ENE",41,"SE","NE",9,22,69,25,1024,1020.5,7,8,20.3,30.9,0,0
"1490",2016-11-12,"spring","Melbourne",13.2,25.5,2,4.8,4.5,"NNW",50,"NNE","WNW",7,20,79,36,997.1,995.7,7,6,18.8,23.7,1,1
"1493",2013-01-30,"summer","Adelaide",12.7,25.4,0,5.2,11.6,"NW",31,"N","W",11,19,52,39,1017.8,1015.6,8,8,17.6,24.5,0,1
"1494",2013-03-24,"fall","Melbourne",16.5,25.7,0,7.6,8.5,"WNW",56,"N","W",31,24,55,37,1012.6,1011.8,0,0,18.2,24.9,0,0
"1495",2007-12-27,"summer","Canberra",14.3,26.7,0,7.2,7.1,"NNW",65,"N","NNW",7,48,68,64,1017.3,1014.3,7,7,19.8,19,0,1
"1496",2014-12-26,"summer","Melbourne",10.9,21.1,7.4,8.8,12.5,"S",50,"WSW","SSE",28,26,57,45,1015.6,1017.1,3,2,14.6,19,1,0
"1497",2012-10-28,"spring","Adelaide",7.8,24.1,0,2.4,7.6,"WSW",24,"ENE","WSW",9,15,48,32,1024.8,1021.5,8,7,15.7,22.7,0,0
"1498",2014-04-06,"fall","Sydney",17.2,21.7,3.4,4.6,1.1,"SSW",48,"SW","SW",9,7,86,86,1020.9,1020.8,7,8,19.2,19.5,1,1
"1499",2009-01-27,"summer","Melbourne",16.6,36.4,0,7.6,12.3,"N",37,"NNE","SSE",7,26,71,47,1017.9,1014.1,1,1,18.9,27.3,0,0
"1500",2011-09-19,"spring","Canberra",4.1,27.1,0,6.6,10.1,"NW",54,"SE","NW",6,26,70,21,1019.6,1011.8,0,1,13.8,26.6,0,0
"1501",2011-02-04,"summer","Adelaide",25.4,34.5,0,4,7.7,"WSW",28,"N","SW",11,13,56,46,1009.2,1006.7,1,6,30,32,0,0
"1502",2012-09-17,"spring","Adelaide",11.3,15.5,0.2,6.6,5.7,"SW",22,"N","SW",11,6,73,57,1021,1017.6,5,1,12.5,14.3,0,0
"1503",2012-04-08,"fall","Canberra",8.4,21.1,0,4.6,6.3,"NNW",44,"W","NW",6,26,76,46,1018.7,1013.5,8,1,15.8,20.2,0,0
"1504",2015-02-25,"summer","Sydney",20.1,23.8,0,6.6,9.1,"SE",44,"WSW","SSE",6,30,76,77,1015.6,1015.2,7,7,22.2,22.9,0,1
"1505",2010-07-10,"winter","Melbourne",4.5,15.9,0,2.6,2,"N",78,"N","N",37,50,51,62,1018.7,1012.7,7,7,14.5,14.7,0,0
"1506",2015-05-26,"fall","Canberra",-4.5,15.2,0.2,4.2,8.6,"WNW",15,"N","WNW",6,11,91,51,1031.1,1026.5,7,7,2.9,13,0,0
"1507",2016-03-25,"fall","Canberra",12.6,25.1,0.2,8,5.7,"WNW",30,"ENE","NW",7,19,92,41,1018.7,1015.8,8,1,14.5,23.9,0,0
"1508",2011-08-01,"winter","Canberra",-2.6,17.5,0.2,4.2,8.2,"NW",30,"N","NNW",7,20,96,40,1024.4,1020.3,8,1,2.1,16.9,0,0
"1509",2011-05-09,"fall","Canberra",-3.1,14.7,0,2.6,6.8,"S",43,"SSE","S",9,20,65,36,1017.8,1015.9,1,3,7.8,13.7,0,0
"1510",2016-08-01,"winter","Canberra",5.9,13.9,0,2.4,8.6,"NNW",46,"N","NW",20,19,88,90,1018,1013.7,6,8,9.6,10.2,0,1
"1511",2012-02-18,"summer","Canberra",10.1,27.6,20.2,11.4,8.4,"E",41,"SSW","WSW",7,11,85,48,1017.3,1015.3,5,8,15.5,25.7,1,1
"1512",2011-09-21,"spring","Adelaide",11.3,22.7,1.6,2.4,8.8,"NNW",28,"N","W",9,13,76,46,1022.9,1018.6,8,7,14.4,21.6,1,0
"1513",2017-03-20,"fall","Melbourne",19.3,28,0,7.8,4.8,"SSW",31,"NNE","SSW",9,15,72,72,1015.9,1014,8,5,22.5,26.6,0,1
"1514",2014-11-30,"spring","Sydney",19.1,26.8,0,8,8.4,"NNE",44,"ENE","NE",11,26,64,63,1014.2,1011.2,2,4,23.8,24.6,0,1
"1515",2011-01-31,"summer","Canberra",15.8,37.5,0,8.4,13.3,"W",30,"ESE","WSW",2,9,56,23,1016.5,1012.7,0,1,24,36.9,0,0
"1516",2011-01-29,"summer","Canberra",13.2,30.1,0,7,10.9,"NNE",30,"SE","NNW",7,7,76,32,1021.1,1017.9,3,1,15,27,0,0
"1519",2011-02-22,"summer","Canberra",9.7,22.6,0,7,11.6,"SSE",31,"SSE","SE",17,9,51,33,1021.8,1020.2,1,3,13.1,21,0,0
"1520",2013-12-22,"summer","Sydney",21.7,28.7,0,8,6.9,"NNE",52,"NE","E",9,9,67,66,1012.6,1008.3,7,7,25.5,26.8,0,0
"1521",2010-10-13,"spring","Melbourne",14.3,14.8,9.4,4,0,"SSW",22,"S","S",13,17,91,92,1017.4,1015,8,8,14.6,13.4,1,1
"1522",2013-04-11,"fall","Adelaide",14.4,30.2,0,4.2,10.4,"SE",35,"ESE","SW",11,7,32,16,1023.3,1020.5,7,7,24.2,30.1,0,0
"1523",2011-09-13,"spring","Melbourne",10.8,19.2,0,3,7.1,"N",57,"NNW","N",24,39,52,36,1024,1018.5,7,6,13.3,19.1,0,0
"1525",2011-09-12,"spring","Melbourne",9.5,14.4,0.2,3.2,0.9,"NW",33,"WSW","WNW",13,22,51,42,1025.6,1024,8,7,11,14.1,0,0
"1528",2011-01-07,"summer","Canberra",11,25.4,0,8,9,"ENE",31,"SE","NE",6,17,69,51,1014.3,1012.4,5,4,18.4,24.5,0,0
"1529",2008-12-15,"summer","Melbourne",13.2,21.4,0.8,5.8,5.7,"S",35,"WSW","W",24,13,54,41,1013,1012.1,8,7,13.9,18.1,0,0
"1530",2014-10-23,"spring","Sydney",14.5,28,0,6,10.7,"E",28,"W","E",6,20,64,56,1018,1015.9,3,2,19.7,25.1,0,0
"1531",2016-11-07,"spring","Melbourne",14.6,25.9,0,7,5.1,"N",59,"N","WNW",30,13,47,61,1002.7,1003.5,7,7,19.6,16.8,0,0
"1532",2010-06-14,"winter","Melbourne",7.9,15.3,0,1.2,6.5,"N",26,"N","NNE",13,6,69,62,1034.4,1031.6,6,5,9,12.9,0,0
"1533",2009-11-07,"spring","Adelaide",18.6,34.4,0,5.7,12.7,"ESE",37,"NE","SW",15,15,17,8,1022.2,1020.3,1,1,27.1,32.3,0,0
"1534",2010-11-19,"spring","Canberra",11.4,19.5,0,5.6,4.4,"E",35,"E","NE",11,22,78,59,1022.1,1021.8,8,4,13.1,18.4,0,0
"1535",2010-10-15,"spring","Canberra",10.1,18,14.6,5.2,1.3,"N",76,"N","N",31,50,93,89,995.2,985.5,8,8,16.7,17.4,1,1
"1536",2016-07-14,"winter","Adelaide",6,13.7,0.6,8,7.6,"NNW",26,"NNE","W",6,15,88,58,1034.5,1032.3,6,1,8.3,13.3,0,0
"1538",2015-03-03,"fall","Sydney",16.8,27.7,0.2,5,8,"ENE",33,"WNW","E",9,28,60,54,1015.9,1013.1,1,2,22.5,25.8,0,0
"1539",2010-10-23,"spring","Adelaide",12.6,18.6,4,2.4,10.5,"SSE",33,"SSW","SSE",13,19,64,41,1022.4,1022.8,5,4,14.1,17,1,0
"1540",2012-10-24,"spring","Canberra",0.4,22.9,0,4,5.7,"NW",37,"N","NW",7,24,72,31,1023.2,1017.7,1,1,10.4,21.7,0,0
"1542",2013-05-26,"fall","Melbourne",11.1,16.3,5.4,2.8,0,"W",37,"WNW","SW",19,17,68,61,1028.3,1026.7,2,7,13.6,15.9,1,0
"1543",2008-06-06,"winter","Canberra",4.4,16.7,0,1.6,9,"S",22,"SE","NNE",11,4,74,42,1025.2,1022.1,1,1,9.6,16.2,0,0
"1544",2015-03-26,"fall","Canberra",8.4,20.9,0,8,8.6,"NW",59,"NNW","WNW",17,39,58,33,1016.5,1015.5,2,5,12.5,19.5,0,0
"1545",2009-11-19,"spring","Melbourne",18.7,34.6,0,14.6,11.6,"N",74,"NW","SSE",33,20,23,26,1004.6,1006.1,7,7,30.4,31,0,0
"1546",2016-07-01,"winter","Sydney",7.7,16.7,0,4,7.6,"NW",52,"WNW","WSW",13,20,58,33,1015.7,1016.2,7,1,11,16.4,0,0
"1548",2011-03-19,"fall","Canberra",14.6,21.8,0,3,4,"ESE",39,"SSE","E",6,22,79,64,1016,1014,7,7,16.6,19.8,0,0
"1549",2015-03-05,"fall","Adelaide",15.6,23.5,0,5.8,8.6,"SSW",44,"SSE","W",15,26,48,35,1022.8,1021.1,7,8,17.2,21.8,0,0
"1550",2012-03-13,"fall","Adelaide",13.8,35,0,19,10.7,"NW",30,"NE","NW",6,13,44,17,1014.4,1010.5,3,7,20.3,34,0,0
"1551",2012-01-05,"summer","Adelaide",15.5,27.9,0,8.6,13.6,"SE",50,"SE","ESE",13,19,44,27,1018.9,1016.5,5,7,19.9,26.5,0,0
"1554",2010-04-26,"fall","Canberra",1.5,16.9,0.2,3.6,10.7,"NNW",24,"SE","NNW",9,13,68,35,1026.1,1022.3,0,5,9.5,16.3,0,0
"1555",2017-03-24,"fall","Adelaide",18.5,32.5,0,8,8.6,"E",30,"ENE","SSE",9,6,59,49,1014.8,1011.9,8,7,24.2,32,0,0
"1556",2008-01-18,"summer","Canberra",15.1,20.4,0,9.6,0.1,"ESE",39,"ESE","ESE",17,19,63,55,1017.5,1015.8,8,8,17.8,19.4,0,1
"1557",2010-01-16,"summer","Melbourne",16.9,33.1,0,8,12.3,"SW",56,"NNE","S",9,33,81,62,1008.3,1006.2,2,6,18.7,24.4,0,0
"1558",2016-09-13,"spring","Sydney",16,20.2,0,5.6,1.5,"SSW",30,"SSW","S",15,9,73,69,1021.4,1017.8,8,7,17.5,18.9,0,1
"1560",2012-08-14,"winter","Adelaide",10.4,15.7,2.4,2,6.8,"W",33,"WNW","WSW",13,13,80,51,1018.9,1018.6,7,7,13.3,15.5,1,0
"1561",2014-01-20,"summer","Melbourne",17,24.8,0.4,7.8,4.7,"S",46,"SSE","S",24,31,69,59,1011.5,1010.2,7,6,20.2,24,0,0
"1562",2007-11-12,"spring","Canberra",8.5,27.3,0.2,7.2,12.5,"E",41,"E","NW",2,15,54,35,1023.8,1019.9,0,3,16.8,26,0,0
"1563",2013-04-06,"fall","Adelaide",11.2,30.3,0,4.2,10.9,"SW",28,"ENE","WSW",7,17,56,20,1021.8,1018.3,7,7,15.5,29,0,0
"1564",2014-10-27,"spring","Sydney",19.4,31.6,0,6.6,8.9,"WNW",70,"NNE","W",13,41,60,26,1007.8,1002.7,5,7,23.2,29.6,0,0
"1565",2013-09-01,"spring","Canberra",-0.5,21.8,0,8,5.7,"NNW",22,"WNW","NNW",6,11,72,33,1029.7,1026.1,6,4,9.3,21.2,0,0
"1567",2011-09-08,"spring","Sydney",12.6,18.3,0,5.8,0.9,"E",24,"S","E",2,17,67,60,1020.9,1017.6,7,7,15.6,17.1,0,1
"1568",2013-08-06,"winter","Adelaide",13.2,15.5,1.4,1.6,1.1,"NW",31,"W","WSW",13,11,93,72,1013.4,1012.8,7,7,13.2,14.1,1,1
"1569",2010-11-02,"spring","Sydney",11.8,17.9,32.6,3.8,1.7,"WSW",54,"W","SSE",31,24,77,59,1011.8,1012.8,7,7,13.3,17.8,1,0
"1570",2008-09-28,"spring","Adelaide",12.4,19.1,0,2.4,6,"SW",39,"WSW","WSW",9,17,73,60,1020.3,1019,1,2,13.9,16.9,0,1
"1571",2016-06-16,"winter","Sydney",10.2,22.2,0,2.2,9.6,"NNW",30,"W","N",13,11,81,42,1025.5,1019.3,1,1,12.9,21.2,0,0
"1573",2013-11-07,"spring","Melbourne",20.2,25.8,0,14.2,0.4,"N",56,"N","SSE",41,28,26,74,1009.8,1011.1,7,7,23.6,17.9,0,0
"1574",2009-03-18,"fall","Canberra",7.7,27.2,0,5,11.5,"N",33,"SE","NW",4,15,79,18,1018.6,1014.1,3,0,12.7,25.9,0,0
"1575",2014-11-18,"spring","Adelaide",12.3,24,0,4.8,6.8,"WNW",30,"SW","W",9,11,51,37,1023.2,1020.9,7,7,16.8,21.8,0,0
"1576",2012-02-16,"summer","Melbourne",21.9,27.4,0,13.4,4.8,"N",46,"N","SSE",30,30,63,61,1013.8,1012,7,6,22.9,24.3,0,1
"1579",2015-11-13,"spring","Sydney",18,28.8,0.4,8.4,7.4,"SSW",48,"W","NE",7,6,63,60,1013.1,1009.8,1,7,22.7,23.3,0,1
"1580",2013-07-23,"winter","Canberra",2.7,13.7,0,4.2,5.7,"NW",30,"NNW","ESE",11,11,75,48,1021.5,1020.6,4,4,6.8,11.8,0,0
"1581",2009-02-21,"summer","Melbourne",17.4,23.8,0.2,6.4,8.9,"SSE",44,"S","S",22,30,66,52,1017.6,1017.5,7,4,18.7,22.3,0,0
"1583",2013-08-15,"winter","Sydney",10.5,18.7,0,8,10.7,"W",57,"WSW","S",24,19,42,29,1019,1019.8,1,1,12.3,17.7,0,0
"1584",2011-02-25,"summer","Sydney",18,28,0,7.4,7.6,"E",30,"WNW","NNE",7,20,75,41,1014.5,1012.2,7,6,21.1,27.1,0,0
"1585",2014-10-01,"spring","Melbourne",7.1,16.6,2.2,8.6,8.3,"SW",48,"WSW","SSW",26,24,52,55,1022.9,1023.9,1,3,12.7,14.1,1,0
"1587",2017-06-14,"winter","Canberra",-3.1,15.3,0.2,4.2,7.6,"NNW",20,"SSE","NNW",6,15,99,57,1033.9,1029.9,8,8,2.2,14.8,0,0
"1588",2014-04-06,"fall","Adelaide",10.1,25,0,2.4,10.1,"NE",28,"SW","WSW",6,15,59,32,1023.7,1019.2,3,1,16.8,24.2,0,0
"1589",2011-06-11,"winter","Canberra",-0.3,13.8,0,1,8.3,"SSE",39,"SE","S",4,20,77,44,1028.4,1026.4,5,3,6.6,13,0,0
"1590",2008-11-25,"spring","Canberra",10.3,19.5,0,6.4,10.7,"SE",39,"ESE","ESE",15,13,46,37,1014.9,1013.6,7,6,14.1,18.6,0,0
"1591",2014-01-11,"summer","Melbourne",17.8,22.7,0,12.2,6.7,"S",35,"S","SE",13,17,80,54,1019.6,1018.9,7,7,18.2,21.7,0,0
"1593",2009-01-21,"summer","Melbourne",17.2,28.8,0,14.4,10.9,"S",37,"NE","SSE",9,24,66,50,1010.5,1006.9,5,7,20.3,24.8,0,0
"1594",2016-04-30,"fall","Canberra",14.3,23.4,1.8,2.4,6.8,"NW",33,"NNW","NW",19,24,92,50,1019.3,1016.2,8,7,16.4,22.5,1,1
"1595",2008-04-15,"fall","Canberra",5.4,20.7,0,3.2,10.8,"SSE",28,"SSE","S",7,9,66,36,1027.2,1023.9,1,2,12.3,20.4,0,0
"1596",2014-04-24,"fall","Adelaide",12.9,21.7,1.2,2,9.5,"WSW",28,"S","SSW",17,15,71,41,1018.7,1017.5,2,4,17.2,21,1,0
"1597",2016-04-13,"fall","Canberra",11.5,22.6,0,5.7,6.8,"ENE",33,"ESE","NE",13,11,66,43,1028.3,1025.7,8,2,15.8,21.1,0,0
"1598",2013-07-21,"winter","Sydney",8.5,16.3,0.2,6.4,10.1,"NW",54,"NW","WNW",24,31,49,29,1016,1013.2,1,1,11,16,0,0
"1599",2011-11-23,"spring","Melbourne",12.2,20.4,0,4.4,10.5,"S",52,"S","SSE",30,31,49,43,1021.7,1022.9,8,6,16.3,19.2,0,0
"1600",2016-12-09,"summer","Sydney",18.1,27.8,0.4,13.6,13.4,"W",72,"W","WSW",44,31,35,14,1007.9,1009.9,1,1,20.2,26.4,0,0
"1601",2008-09-10,"spring","Melbourne",6,19.7,0,2.2,9.2,"N",44,"N","NNE",7,17,62,29,1022.8,1017.2,6,1,9.4,18.5,0,0
"1602",2011-10-28,"spring","Sydney",16.8,21.7,0,4.6,8.3,"ENE",43,"NE","ENE",11,30,67,58,1019.8,1015.5,1,1,19,21.2,0,0
"1603",2015-10-23,"spring","Sydney",14.5,21.4,14.8,2.8,3.4,"SSW",41,"SSW","SSW",19,17,70,55,1022.1,1021.6,7,7,16.6,19.4,1,0
"1604",2014-12-30,"summer","Melbourne",13.4,24.6,0,8.6,11.5,"WSW",69,"W","WSW",46,33,53,30,1007.7,1009.7,1,1,17.7,24.3,0,0
"1605",2014-05-17,"fall","Melbourne",16.8,20.1,0,7.4,0.3,"N",61,"N","N",31,30,52,51,1025,1022.4,0,1,17.3,19.8,0,0
"1607",2008-12-21,"summer","Adelaide",21.1,34.5,0,4.2,8.2,"N",43,"ENE","N",15,19,20,9,1011.4,1007.5,6,6,24.9,33.7,0,0
"1608",2011-12-01,"summer","Sydney",15.8,21.9,1.4,9,8.7,"S",57,"S","SSE",22,22,51,41,1020.7,1020.6,8,8,17.5,20.9,1,1
"1609",2016-10-09,"spring","Canberra",1.4,17.4,0,4.2,6.8,"W",28,"S","NW",9,13,81,65,1021.5,1015.6,6,8,9.4,15.1,0,0
"1611",2015-04-05,"fall","Canberra",9.8,23,0,4.2,7.6,"SW",31,"SW","SW",6,13,63,79,1011.9,1007.3,8,8,15.9,16.8,0,0
"1612",2011-06-19,"winter","Melbourne",10.4,17,0.4,1.4,2.2,"N",57,"N","NNW",20,31,78,60,1013.4,1009.6,1,1,11.7,15.4,1,1
"1613",2012-07-12,"winter","Canberra",1.1,13.1,0,2.4,0.2,"NNW",30,"SE","WNW",7,6,87,92,1018.2,1013.2,8,8,7.1,10.2,0,1
"1615",2012-04-11,"fall","Adelaide",8.5,20.4,0,2.8,10.8,"W",24,"ENE","SW",11,15,47,42,1036.4,1031.9,7,2,14,19,0,0
"1616",2010-03-07,"fall","Canberra",19.2,25.1,0,3.8,2.9,"ENE",46,"ESE","ENE",13,19,75,74,1014.2,1011.9,6,8,22.2,21.7,0,1
"1617",2016-04-28,"fall","Adelaide",16.4,26.9,0,5.7,7.6,"NNE",28,"NE","N",4,7,84,40,1018,1012.4,3,2,17.3,26.2,0,1
"1618",2008-10-12,"spring","Canberra",4.5,23.9,0,4.8,11.7,"NW",30,"ENE","NNW",4,11,67,27,1025.8,1021.5,0,4,12.6,22.3,0,0
"1619",2011-07-21,"winter","Canberra",3.7,11.5,0,3.2,0.6,"SSE",43,"SSE","SSE",20,24,72,60,1021.7,1020.8,6,3,8.5,10.3,0,0
"1620",2015-01-13,"summer","Sydney",18.9,28.8,4.8,5.4,7.5,"NNE",43,"WSW","ENE",6,20,94,77,1010.2,1005.6,6,5,21.2,24.5,1,0
"1624",2012-09-19,"spring","Melbourne",11.3,17.6,4.6,0,2.6,"SSE",20,"SSW","NE",9,6,77,56,1017.7,1015,8,6,13.1,16.8,1,0
"1626",2017-02-21,"summer","Melbourne",10.1,24,0.2,4.8,12.7,"ESE",26,"NE","SSW",6,13,65,45,1021.6,1019.4,1,1,14.5,21.5,0,0
"1627",2015-12-14,"summer","Canberra",6.5,32.2,0,5.7,5.7,"W",37,"SSW","NNE",6,11,39,12,1015.6,1012.4,7,8,19.5,29.8,0,0
"1628",2013-10-14,"spring","Sydney",13.1,20.7,5,15.2,6.7,"WSW",44,"SSW","ESE",28,24,44,34,1014.5,1014.4,5,2,14.8,19.3,1,0
"1629",2016-09-29,"spring","Canberra",4.9,14.7,13.4,4.2,7.6,"NNW",59,"NNE","NW",28,39,91,48,995.7,994.1,8,7,10.6,12.8,1,1
"1630",2015-12-02,"summer","Adelaide",7.9,21,0.6,2.4,8.6,"WSW",39,"SSE","SW",9,20,43,42,1025.9,1026.3,1,5,15.5,19.5,0,0
"1631",2017-05-23,"fall","Adelaide",12.5,19.3,1.6,5.7,5.7,"NW",31,"NNE","WNW",9,15,97,57,1018.6,1015.9,6,7,13.4,17.6,1,1
"1632",2013-08-31,"winter","Canberra",2,19.6,0,8,7.6,"N",39,"WSW","NW",2,20,86,42,1024.2,1021.8,4,1,8.1,18.9,0,0
"1633",2011-01-12,"summer","Canberra",18.9,25.7,2.6,2.2,1.4,"NE",30,"NNW","N",7,4,87,86,1012.1,1010,8,8,20,23.6,1,1
"1634",2009-01-29,"summer","Melbourne",25.7,44.3,0,20.4,10.3,"N",59,"N","N",39,26,17,10,1011.1,1009.2,1,5,35.5,43.4,0,0
"1635",2009-04-05,"fall","Adelaide",14.8,21,4.6,2.4,7.5,"SW",37,"SSW","SW",9,20,80,62,1024.6,1022.8,7,6,16.6,19.2,1,0
"1637",2013-07-14,"winter","Sydney",8.9,18.4,0,1,8.5,"W",24,"W","NE",11,15,88,60,1028.4,1025.4,4,8,10.7,17.5,0,0
"1639",2016-09-04,"spring","Adelaide",8.7,17.1,1,5.7,5.7,"WNW",24,"N","WNW",4,13,77,54,1027.3,1026.9,8,8,12.3,16.1,0,0
"1640",2014-01-10,"summer","Melbourne",18.3,34.7,0,12.8,10.8,"N",61,"N","N",43,26,48,25,1018.2,1015,4,7,24.8,33.2,0,0
"1641",2011-05-14,"fall","Sydney",10.8,17.9,0,3.4,10,"WSW",52,"W","WSW",28,20,50,33,1016,1017.6,7,3,11.7,16.2,0,0
"1642",2016-06-21,"winter","Melbourne",10.4,14.7,3.2,0.6,3.5,"N",46,"N","NNW",13,20,76,69,1000.8,996.9,7,5,12.5,13.7,1,0
"1643",2012-11-23,"spring","Melbourne",14.5,21.8,0,6.4,8.6,"S",31,"SSE","SE",11,20,67,60,1020.2,1016.9,8,3,15.7,19.1,0,0
"1644",2010-11-23,"spring","Adelaide",23.5,36.4,0,9.4,7.7,"N",35,"NNE","W",13,13,34,20,1015.6,1012.2,8,7,27.6,35.9,0,0
"1645",2012-05-26,"fall","Canberra",4.1,12.3,15,2.4,7.3,"NW",48,"NNW","NW",20,22,78,66,1013.3,1014.4,3,3,7.1,10.2,1,0
"1646",2010-10-11,"spring","Adelaide",18.5,30,0,14.2,10.1,"N",54,"NNE","N",19,22,34,22,1020.8,1017.5,1,1,23.7,28.8,0,0
"1647",2013-07-21,"winter","Melbourne",5.7,11.1,0,1.4,8.4,"N",57,"N","N",37,35,76,62,1011.4,1011.2,3,7,6.4,9.7,0,1
"1648",2015-04-30,"fall","Adelaide",9,21.9,0,1.8,7.6,"S",28,"ENE","E",9,11,42,35,1028.7,1025.5,6,2,16.3,19.6,0,0
"1649",2010-03-06,"fall","Canberra",17.4,27,13.2,1.2,7.8,"NNW",30,"N","NNW",13,11,92,63,1011.4,1011.2,7,5,19.2,25.3,1,0
"1650",2010-12-29,"summer","Sydney",17.3,24.7,0,5.2,12.7,"NE",48,"WSW","NE",4,28,66,56,1018.5,1014.8,1,6,21.1,24.1,0,0
"1651",2016-05-29,"fall","Sydney",9.2,19.3,2.2,1.6,9.8,"W",37,"W","W",17,15,59,29,1017.2,1016.5,1,1,11,18.7,1,0
"1652",2011-01-08,"summer","Melbourne",23,34.5,0,13.6,10,"N",63,"N","N",44,26,52,45,1009,1007.5,8,7,26.5,28.6,0,0
"1653",2009-01-23,"summer","Canberra",18.7,31.3,18.6,9,11,"NW",94,"NW","NNW",24,33,78,44,1008.6,1006.7,3,5,23.5,30.3,1,1
"1656",2014-02-19,"summer","Canberra",15.3,30.7,0,5.7,8.6,"NW",74,"ESE","N",4,11,80,96,1003.4,1001.2,8,8,20.7,16.6,0,1
